noise_std,effective_rank,val_acc
0.0,37.85710906982422,0.9746000170707703
0.1,46.77645492553711,0.9803000092506409
0.2,56.64502716064453,0.983299970626831
0.3,65.4123764038086,0.9842000007629395
0.4,73.93785095214844,0.9840999841690063
0.5,81.9474868774414,0.9836999773979187
